번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자,
"17426","(The)boy who cried wolf","이솝 글;조나단 그림;21세기 영어교육연구회 옮김","꿈꾸는아이들","2007","9788984973848","","7","7","747","2","1","2008-06-11",
"17427","(The)lost kid","이솝 글;조나단 그림;21세기 영어교육연구회 옮김","꿈꾸는아이들","2007","9788984973831","","7","6","747","2","0","2008-06-11",
"17428","(The)proud rooster","이솝 글;조나단 그림;21세기 영어교육연구회 옮김","꿈꾸는아이들","2007","9788984973824","","7","5","747","2","0","2008-06-11",
"17429","지금은 안돼, 버나드","데이비드 맥키 글. 그림;서애경 옮김","달리","2007","9788959980376","","7","","843","1","6","2008-06-11",
"17430","천재를 뛰어넘은 77인의 연습벌레들","박성철 글;박기종 그림","다산북스","2007","9788991147904","","7","","192.5","1","0","2008-06-11",
"17431","우당탕탕, 우주 비행사 학교","정홍철 글;김주리 그림","다산북스","2007","9788992555180","","7","","443.1","1","6","2008-06-11",
"17432","아빠, 내 마음이 왜그래?","이민식 지음;세이홍 그림","다산북스","2007","9788991147911","","7","","199.1","1","14","2008-06-11",
"17433","수학대소동","코라 리;길리언 오릴리 [공]글;버지니아 그레이;박기종 [공]그림;박영훈 번역및감수","다산북스","2007","9788992555050","","7","","410","1","6","2008-06-11",
"17434","황소와 도깨비","이상 글;한병호 그림","다림","2007","9788987721187","","7","","813.8","1","40","2008-06-11",
"17435","하염없이 내리는 비","세르쥬 페레 글;베르트랑 바타이유 그림;장석훈 옮김","다림","2007","9788987721934","","7","16","808.9","1","3","2008-06-11",
"17436","제시카와 함께한 날들","토니 애보트 글;숀 코스텔로 그림;강수정 옮김","다림","2007","9788987721842","","7","14","808.9","1","1","2008-06-11",
"17437","왕치와 소새와 개미","채만식 글;최민오 그림","다림","2005","9788987721569","","7","","813.8","1","10","2008-06-11",
"17438","(The)thief","Written by Kim Hae-Lim;Illustrated by Jung, Tak-Young","들녘키드","2002","9788987504551","","7","","747","1","2","2008-06-11",
"17439","(The)fox and the grapes","Written by Kim Hae-Lim;Illustrated by Jung, Tak-Young","들녘키드","2002","9788987504506","","7","","747","1","0","2008-06-11",
"17440","북풍마녀","다안 렘머르츠 더 프리스 글;클레멘티너 오머스 그림;유동익 옮김","다림","2007","9788987721811","","7","11","808.9","1","4","2008-06-11",
"17441","(The)leader of the village","Written by Kim Hae-Lim;Illustrated by Jung Tak-Young","들녘키드","2002","9788987504520","","7","","747","1","2","2008-06-11",
"17442","(The)body and the mind","Written by Kim Hae-Lim;Illustrated by Jung, Tak-Young","들녘키드","2002","9788987504452","","7","","747","1","2","2008-06-11",
"17443","(The)real mother","Written by Kim Hae-Lim;Illustrated by Jung Tak-Young","들녘키드","2001","9788987504315","","7","","747","1","3","2008-06-11",
"17444","(The)ugly jar","Written by Kim Hae-Lim;Illustrated by Jung, Tak-Young","들녘키드","2002","9788987504445","","7","","747","1","0","2008-06-11",
"17445","(A)good son and the diamond","Written by Kim Hae-Lim;Illustrated by Jung, Tak-Young","들녘키드","2002","9788987504490","","7","","747","1","2","2008-06-11",
"17446","(The)most precious treasure","Written by Kim Hae-Lim;Illustrated by Jung Tak-Young","들녘키드","2002","9788987504476","","7","","747","1","2","2008-06-11",
"17447","(The)jewel","Written by Kim Hae-Lim;Illustrated by Jung Tak-Young","느림보","2001","9788987504322","","7","","747","1","3","2008-06-11",
"17448","(The)richest man","Written by Kim Hae-Lim;Illustrated by Jung, Tak-Young","들녘키드","2002","9788987504469","","7","","747","2","0","2008-06-11",
"17449","율라리와 착한 아이","데이비드 스몰 글.그림;최순희 옮김","느림보","2005","9788958760092","","7","","843","1","4","2008-06-11",
"17450","오른쪽이와 동네한바퀴","백미숙 글;김유대 그림","느림보","2007","9788987504001","","7","","813.8","1","9","2008-06-11",
"17451","꽃이 피는 아이","옌 보이토비치 글;스티브 애덤스 그림;왕인애 옮김","느림보","2007","9788958760474","","7","","843","1","4","2008-06-11",
"17452","늑대의 꿈","선스시 글;첸지앙홍 그림;백승도 옮김","다림","2007","9788987721835","9788987721682","7","13","808.9","1","5","2008-06-11",
"17453","늑대의 꿈","선스시 글;첸지앙홍 그림;백승도 옮김","다림","2007","9788987721828","9788987721682","7","12","808.9","1","4","2008-06-11",
"17454","기적의 섬으로","클라우스 코르돈 글;수잔네 쉐베 그림;김소연 옮김","다림","2007","9788987721941","","7","17","808.9","1","2","2008-06-11",
"17455","괴물 셀리반","니콜라이 레스코프 글;비탈리 콘스탄티노프 그림;이상훈 옮김","다림","2007","9788987721798","","7","9","808.9","1","3","2008-06-11",
"17456","테디는 어디에?","존 A. 로 글.그림;임정은 옮김","다다북스","2006","9788995834824","","7","","843","1","3","2008-06-11",
"17457","(만화)태백산맥","조정래 원작;박산하 만화","더북컴퍼니","2006","9788991317185","9788991317086","7","10","813.8","1","15","2008-06-11",
"17458","(만화)태백산맥","조정래 원작;박산하 만화","더북컴퍼니","2006","9788991317178","9788991317086","7","9","813.8","1","14","2008-06-11",
"17459","(만화)태백산맥","조정래 원작;박산하 만화","더북컴퍼니","2006","9788991317161","9788991317086","7","8","813.8","1","14","2008-06-11",
"17460","(만화)태백산맥","조정래 원작;박산하 만화","더북컴퍼니","2006","9788991317154","9788991317086","7","7","813.8","1","13","2008-06-11",
"17461","(만화)태백산맥","조정래 원작;박산하 만화","더북컴퍼니","2005","9788991317147","9788991317086","7","6","813.8","1","14","2008-06-11",
"17462","(만화)태백산맥","조정래 원작;박산하 만화","더북컴퍼니","2006","9788991317130","9788991317086","7","5","813.8","1","17","2008-06-11",
"17463","(만화)태백산맥","조정래 원작;박산하 만화","더북컴퍼니","2005","9788991317123","9788991317086","7","4","813.8","1","21","2008-06-11",
"17464","(만화)태백산맥","조정래 원작;박산하 만화","더북컴퍼니","2005","9788991317116","9788991317086","7","3","813.8","1","22","2008-06-11",
"17465","(만화)태백산맥","조정래 원작;박산하 만화","더북컴퍼니","2004","9788991317109","9788991317086","7","2","813.8","1","24","2008-06-11",
"17466","사라의 거짓말","티에리 로버레히트 글;필립 구센스 그림;김세실 옮김","대교출판","2007","9788939520684","","7","","859","1","20","2008-06-11",
"17467","(이보영의)영어동화","이보영 집필","김영사","2005","9788934918516","","7","6","747","2","2","2008-06-11",
"17468","(이보영의)영어동화","이보영 집필","김영사","2005","9788934918509","","7","5","747","2","3","2008-06-11",
"17469","(이보영의)영어동화","이보영 집필","김영사","2005","9788934918493","","7","4","747","2","2","2008-06-11",
"17470","(이보영의)영어동화","이보영 집필","김영사","2005","9788934918486","","7","3","747","2","9","2008-06-11",
"17471","(이보영의)영어동화","이보영 집필","김영사","2005","9788934918479","","7","2","747","2","8","2008-06-11",
"17472","패트리시아","스티븐 마이클 킹 글·그림;정태선 옮김","국민서관","2006","9788911019755","","7","","843","1","8","2008-06-11",
"17473","꼬꼬는 봄을 싫어해!","이치카와 노부코 글;사토 아야 그림;양선하 옮김","국민서관","2007","9788911026852","","7","","833.8","1","2","2008-06-11",
"17474","(이보영의)영어동화","이보영 집필","김영사","2005","9788934918462","","7","1","747","1","16","2008-06-11",
"17475","아기여우 리에의 소원","아망 기미코 지음;사카이 고마코 그림;박숙경 옮김","김영사","2005","9788934918967","","7","","833.8","1","5","2008-06-11",
"17476","가로세로 세계사","이원복 글.그림","김영사","2007","9788934924685","","7","3","929.9","1","8","2008-06-11",
"17477","가로세로 세계사","이원복 글.그림","김영사","2007","9788934922636","","7","2","929.9","1","8","2008-06-11",
"17478","가로세로 세계사","이원복 글.그림","김영사","2006","9788934924685","","7","1","929.9","1","13","2008-06-11",
"17479","기적의 영어 동화:80일간의 세계일주","쥘 베른 원작;책아책아 글;최현주 그림","길벗이지톡","2006","9788990279934","","7","12","740.8","2","7","2008-06-11",
"17480","기적의 영어 동화:어린왕자","생텍쥐페리 원작;책아책아 글;최현주 그림","길벗이지톡","2006","9788990279927","","7","11","740.8","2","4","2008-06-11",
"17481","기적의 영어 동화:이상한 나라의 앨리스","루이스 캐럴 원작;책아책아 글;최현주 그림","길벗이지톡","2006","9788990279910","","7","10","740.8","2","1","2008-06-11",
"17482","기적의 영어 동화:파랑새","모리스 마테르링크 원작;책아책아 글;최현주 그림","길벗스쿨","2006","9788990279903","","7","9","740.8","2","1","2008-06-11",
"17483","기적의 영어 동화:피터 팬","제임스 베리 원작;책아책아 글;최현주 그림","길벗이지톡","2006","9788990279897","","7","8","740.8","2","9","2008-06-11",
"17484","내 탓이 아니야","레이프 크리스티안손 글;딕 스텐베리 그림;김상열 옮김","고래이야기","2007","9788991941038","","7","","859","1","12","2008-06-11",
"17485","난 이제 절대 울지 않아","케이트 클리스 글;사라 클리스 그림;서남희 옮김","고래이야기","2007","9788991941045","","7","","843","1","32","2008-06-11",
"17486","용 같은건 없어","잭 켄트 글·그림;노경실 옮김","교학사","2006","9788909091473","","7","","843","1","14","2008-06-11",
"17487","선생님 왜 그러셔?","조 외스트랑드 글;에릭 가스테 그림;양진희 옮김","교학사","2007","9788909121378","","7","","863","1","8","2008-06-11",
"17488","리틀 수학 천재가 꼭 알아야 할 수학이야기","신경애 글;이민경 그림","교학사","2007","9788909132114","","7","","410","1","6","2008-06-11",
"17489","기적의 영어 동화:브레멘 음악대","그림형제 원작;책아책아 글;최현주 그림","길벗스쿨","2006","9788990279866","","7","5","740.8","2","4","2008-06-11",
"17490","기적의 영어 동화:라푼젤","그림형제 원작;책아책아 글;최현주 그림","길벗스쿨","2006","9788990279859","","7","4","740.8","2","6","2008-06-11",
"17491","기적의 영어 동화:미운 아기 오리","알렉세이 톨스토이 원작;책아책아 글;최현주 그림","길벗이지톡","2006","9788990279842","","7","3","740.8","2","7","2008-06-11",
"17492","기적의 영어 동화:세 마리 아기 돼지","알렉세이 톨스토이 원작;책아책아 글;최현주 그림","길벗스쿨","2007","9788990279835","","7","2","740.8","2","9","2008-06-11",
"17493","칭찬으로 크는 아이 꾸중으로 작아지는 아이","서광일 글.그림","글송이","2007","9788955722994","","7","","813.8","1","49","2008-06-11",
"17494","친구를 이끄는 적극적인 아이 ＆ 친구를 따라가는 소극적인 아이","김현숙 글;김혜련 만화","글송이","2007","9788955722925","","7","","189","1","64","2008-06-11",
"17495","기적의 영어 동화:오즈의 마법사","프랭크 바움 원작;책아책아 글;최현주 그림","길벗이지톡","2006","9788990279880","","7","7","740.8","2","0","2008-06-11",
"17496","기적의 영어 동화:피노키오","카를로 콜로디 원작;책아책아 글;최현주 그림","길벗스쿨","2006","9788990279873","","7","6","740.8","2","16","2008-06-11",
"17497","기적의 영어 동화:커다란 순무","알렉세이 톨스토이 원작;책아책아 글;최현주 그림","길벗이지톡","2007","9788990279828","","7","1","740.8","2","13","2008-06-11",
"17498","영어상식","구경서 지음;김해진 그림","길벗 이지톡","2007","9788960470590","","7","","740","1","3","2008-06-11",
"17499","한자만 좀 알면 과학도 참쉬워","정춘수 글;허현경 그림","길벗어린이","2007","9788955820645","","7","","451","1","1","2008-06-11",
"17500","친절한 우리 문화재 학교","이재정 글;신명환 그림","길벗어린이","2007","9788955820713","","7","","600.15","1","4","2008-06-11",
"17501","용돈 주세요","고대영 글;김영진 그림","길벗어린이","2007","9788955820683","","7","","813.8","1","34","2008-06-11",
"17502","(세밀화로 보는)호랑나비 한살이","권혁도 글.그림","길벗어린이","2006","9788955820515","","7","","495.9","1","0","2008-06-11",
"17503","(중학생이 되기 전에)꼭 잡아야 할 공부 습관","박재원;임병희 [공]지음","길벗스쿨","2006","9788992279192","","7","","373.4","1","2","2008-06-11",
"17504","(아담과 이브 이야기)세상이 새롭게 시작되었단다","제이 레이 글.그림;배소라 옮김","마루벌","2006","9788956630977","","7","","230.4","1","3","2008-06-11",
"17505","보스니아의 성냥팔이 소녀","한스 크리스티안 안데르센 원작;조르주 르무안 그림;최내경 옮김","마루벌","2006","9788956631097","","7","","859.81","1","2","2008-06-11",
"17506","매일 지각하는 아이","김상희 글.그림","계수나무","2007","9788989654339","","7","","813.8","1","14","2008-06-11",
"17507","나는 독도에서 태어났어요","한정아 글;김세진 그림","마루벌","2006","9788956630298","","7","","813.8","1","8","2008-06-11",
"17508","(우리아이 리더로 만드는)어린이 감성사전","김현태 글;김성남;정미영 [공]그림","미다스북스","2006","9788989548546","","7","","325.1","1","3","2008-06-11",
"17509","원더랜드 전쟁과 법의 심판","서지원 글;장정오 그림","한솔교육","2007","9788953540163","","7","16","031","1","0","2008-06-11",
"17510","레오나르도 다빈치","토마스 다비트 지음;노성두 옮김","랜덤하우스중앙","2006","9788959862627","","0","","992.8","1","1","2008-06-11",
"17511","(수리수리의 식빵이랑)요리놀이","김은주 지음","랜덤하우스코리아","2007","9788925506937","","7","","594.5","1","2","2008-06-11",
"17512","(12살 공부왕 멘토의)비밀 노트","박진경;김숙희 [공]지음","랜덤하우스코리아","2007","9788925505046","","2","","373","1","2","2008-06-11",
"17513","메밀꽃 필 무렵","이효석 지음;최윤정...[등]엮음;김민주 그림","계림닷컴","2007","9788953310681","","7","","813.6","1","4","2008-06-11",
"17514","오스카 와일드 단편선","오스카 와일드 원작;[거인 역];안선형 그림","거인","2007","9788990332578","","7","","843","1","4","2008-06-11",
"17515","오 헨리 단편선","오 헨리 원작;[거인 역];전인숙 그림","거인","2007","9788990332530","","7","","843","1","3","2008-06-11",
"17516","조선왕조 500년","장길수 글;김영구 그림","계림닷컴","2003","9788981069315","","7","","911.05","1","13","2008-06-11",
"17517","백제왕조 700년","송창국 글.그림","계림닷컴","2003","9788981069308","","7","","911.033","1","12","2008-06-11",
"17518","고려왕조 500년","장길수 글씀;김영구 그림","계림닷컴","2002","9788981069285","","7","","911.04","1","12","2008-06-11",
"17519","신라왕조 1000년","차정원 글.그림","계림닷컴","2003","9788981069278","","7","","911.034","1","13","2008-06-11",
"17520","플로라의 멋진 집","데비 글리오리 글.그림;양희진 옮김","계림닷컴","2002","9788953304031","","7","","843","1","9","2008-06-11",
"17521","(The)ant and the dove","이솝 글;조나단 그림;21세기 영어교육연구회 옮김","꿈꾸는아이들","2007","9788984973800","","7","3","747","2","2","2008-06-11",
"17522","Tortoise wins the race","이솝 글;조나단 그림;21세기 영어교육연구회 옮김","꿈꾸는아이들","2007","9788984973794","","7","2","747","2","5","2008-06-11",
"17523","(The)clever mousedeer","이솝 글;조나단 그림;21세기 영어교육연구회 옮김","꿈꾸는아이들","2007","9788984973787","","7","1","747","2","6","2008-06-11",
"17524","아기 씨앗","티에리 르냉 글;세르주 블로슈 그림;안영희 옮김","media2.0","2007","9788990739568","","7","","863","1","13","2008-06-11",
"17525","(The)grateful mouse","이솝 글;조나단 그림;21세기 영어교육연구회 옮김","꿈꾸는아이들","2007","9788984973817","","7","4","747","2","6","2008-06-11",
"17526","(우당탕탕)과학습격사건","강철 글씀;이태영 그림","대교출판","2007","9788939521759","","7","1","404","1","15","2008-06-11",
"17527","하얀 늑대=White wolf","요 쇼메이 글. 그림;노을 옮김","깊은책속옹달샘","2007","9788956925059","","7","","833.8","1","4","2008-06-11",
"17528","푸른 사슴","요 쇼메이 글. 그림;노을 옮김","깊은책속옹달샘","2007","9788956925042","","7","","833.8","1","4","2008-06-11",
"17529","(소녀들의 끼를 살려주는)재능백과","박영란 지음;전영신 그림","글송이","2007","9788955722659","","7","","818","1","21","2008-06-11",
"17530","(자신감을 키워 주는)소녀 긍정 백과","박종은 지음;송윤신 그림","글송이","2007","9788955722840","","7","","818","1","13","2008-06-11",
"17531","소녀백과","전영신 글. 그림","글송이","2007","9788955721836","","7","","818","1","24","2008-06-11",
"17532","(소녀)심리백과","정미금 글;전영신 그림","글송이","2006","9788955722529","","7","","180","1","25","2008-06-11",
"17533","우리나라 연못 속 친구들","김동원 동시;백성주 그림","그루","2007","9788980691616","","7","","811.8","1","4","2008-06-11",
"17534","왕의 자녀 학습법","이지성 글;김재욱 그림","규장","2007","9788960970090","","7","","373.4","1","5","2008-06-11",
"17535","동물세계","드림북 기획.구성","금잔디","2007","9788955582697","","7","","472.5","1","2","2008-06-11",
"17536","아들아, 날개를 달아라！","이영철 글;원아영 그림","글수레","2007","9788944003547","","7","","192.5","1","5","2008-06-11",
"17537","마법의 나라 라미온","프랭크 힝크스 글. 그림;정희경 옮김","마루벌","2006","9788956631257","","7","2","843","1","2","2008-06-11",
"17538","마법의 나라 라미온","프랭크 힝크스 글. 그림;정희경 옮김","마루벌","2006","9788956631257","","7","1","843","1","2","2008-06-11",
"17539","아인슈타인의 편지","장 자크 그리프 지음;하정희 옮김","거인","2007","9788990332547","","7","","420","1","1","2008-06-11",
"17540","수수께끼 낱말사전","에밀리에 뷰몽 글;크리스텔르 멕쟝 미술;나탈리 벨리노 구성","거인","2004","9788990332158","","7","","031","1","2","2008-06-11",
"17541","우리속담 100","이향안 글;센 만화","계림닷컴","2007","9788953310520","","7","","388.611","1","17","2008-06-11",
"17542","파랑요정 사파이어","데이지 메도우 글;잠자리 그림;홍연미 옮김","김영사","2007","9788934923664","","7","","843","1","0","2008-06-11",
"17543","(부자습관을 길러주는)소녀 경제백과","김수경 글;박경은 그림","글송이","2007","9788955722482","","7","","320","1","12","2008-06-11",
"17544","완벽하게 개념잡는 소문난 교과서 지구과학","손영운 지음;원혜진 그림","글담출판사","2007","9788986019995","","4","","450","1","2","2008-06-11",
"17545","완벽하게 개념잡는 소문난 교과서 물리","손영운 지음;원혜진 그림","글담출판사","2007","9788986019988","","4","","420","1","3","2008-06-11",
"17546","아들아, 너는 미래를 이렇게 준비하렴","필립 체스터필드 지음;박은호 엮음;이일선 그림","글고은","2006","9788991189249","","7","","192.5","1","5","2008-06-11",
"17547","내 딸아, 너는 미래를 이렇게 준비하렴","케시 C. 스펄맨 지음;박은허 엮음;이일선 그림","글고은","2007","9788991189331","","7","","848","1","6","2008-06-11",
"17548","(청소년을 위한)라이벌 세계사","강응천 지음","그린비","2007","9788976829665","","0","","909","1","5","2008-06-11",
"17549","열두 살 적 엄마에게로","킷 피어슨 글;윤미성 옮김","개암나무","2007","9788995886434","","7","","843","1","3","2008-06-11",
"17550","예수님께 질문 있는 사람~!","김우영 글·그림","가치창조","2007","9788989399575","","0","","233","1","1","2008-06-11",
"17551","여왕 기젤라","니콜라우스 하이델바흐 글. 그림;김경연 옮김","풀빛","2007","9788974749958","","7","","853","1","4","2008-06-11",
"17552","친구","정회성 지음;김동수 그림","풀그림","2007","9788995895955","","7","","813.8","1","4","2008-06-11",
"17553","태진아 팬클럽 회장님","이용포 지음;한지선 그림","푸른책들","2007","9788957981092","","7","","813.8","1","2","2008-06-11",
"17554","주몽의 알을 찾아라","백은영 지음;김재홍 그림","푸른책들","2007","9788957980989","","7","","813.8","1","3","2008-06-11",
"17555","쓸 만한 아이","이금이 지음;원유미 그림","푸른책들","2007","9788957981078","","7","","813.8","1","8","2008-06-11",
"17556","수선된 아이","김기정 외 지음;유기훈;이영림 [공]그림","푸른책들","2007","9788957981108","","7","","813.8","1","2","2008-06-11",
"17557","너도 하늘말나리야","이금이 지음;송진헌 그림","푸른책들","2007","9788957981023","","7","","813.8","1","4","2008-06-11",
"17558","내 어머니 사는 나라","이금이 글;이선주 그림","푸른책들","2007","9788957981030","","7","","813.8","1","1","2008-06-11",
"17559","커피우유와 소보로빵","카롤린 필립스 지음;전은경 옮김;허구 그림","푸른숲","2007","9788971844595","","4","","853","1","2","2008-06-11",
"17560","전쟁과 평화 두 얼굴의 역사","실비 보시에 글;메 앙젤리 그림;장석훈 옮김","푸른숲","2007","9788971845868","","7","","909","1","2","2008-06-11",
"17561","세계 리더들의 10가지 경제습관","주경희 글;원유일 그림","은행나무","2007","9788956601953","","7","","320.99","1","6","2008-06-11",
"17562","늑대와 초대받은 어린 양","스티브 스몰맨 글;조엘 드레드미 그림;[은하수미디어 역]","은하수미디어","2007","9788975336485","","7","","843","1","6","2008-06-11",
"17563","에이미와 루이","리비 글레슨 글;프레야 블랙우드 그림;장미란 옮김","다다북스","2007","9788995834855","","7","","843","1","3","2008-06-11",
"17564","호랑이 왕자","첸 지앙 홍 지음;윤정임 옮김","웅진씽크빅","2007","9788901053882","","7","","863","1","3","2008-06-11",
"17565","(앤서니 브라운의)행복한 미술관","앤서니 브라운 글.그림;서애경 옮김","웅진씽크빅","2007","9788901044873","","7","","843","1","18","2008-06-11",
"17566","칠기공주","파트리스 파발로 글;프랑수와 말라발 그림;윤정임 옮김","웅진씽크빅","2007","9788901057934","","7","","863","1","3","2008-06-11",
"17567","율리시스 무어","피에르도메니코 바칼라리오 지음;이현경 옮김","웅진씽크빅","2007","9788901062518","9788901057774","7","5","883","1","1","2008-06-11",
"17568","뒤죽 박죽 나라의 황제","크리스 리들 글. 그림;고정아 옮김","웅진씽크빅","2007","9788901061726","","7","","843","1","4","2008-06-11",
"17569","세계의 대통령, 반기문","박수현 [글씀];박은영 [그림]","산호와진주","2007","9788991984066","","7","","991.1","1","4","2008-06-11",
"17570","무대로 간 빨간 모자","조엘 포므라 글;마르졸렌 르레이 그림;백선희 옮김","산하","2007","9788976503268","","7","","863","1","1","2008-06-11",
"17571","다섯 손가락 이야기","카미유 로랑스...[등]글;마르탱 자리 그림;백선희 옮김","산하","2007","9788976503251","","7","","863","1","4","2008-06-11",
"17572","(어린이를 위한)가난하다고 꿈조차 가난할 수는 없다","김현근 원작;김은영 글;강우리 그림","사회평론","2007","9788956027890","9788956027883","7","1","813.8","1","1","2008-06-11",
"17573","참새","조혜란 글·그림","사계절출판사","2007","9788971968901","","7","","813.8","1","5","2008-06-11",
"17574","마두의 말씨앗","문선이 지음;정지윤 그림","사계절출판사","2007","9788958282242","","7","38","808.9","1","3","2008-06-11",
"17575","무얼 타고 어디 가요？=Where and on what are you riding","윤열수;이호백 [공]기획. [공]글","재미마주","2007","9788986565409","","7","","388.311","1","2","2008-06-11",
"17576","돌멩이 수프","마샤 브라운 글. 그림;고정아 옮김","시공사","2007","9788952748140","","7","","843","1","10","2008-06-11",
"17577","고얀놈 혼내 주기","김기정 글;심은숙 그림","시공사","2007","9788952747747","","7","","813.8","1","5","2008-06-11",
"17578","그 여자가 날 데려갔어","구두룬 멥스 글;이자벨 핀 그림;문성원 옮김","시공사","2007","9788952747594","","7","323","808.9","1","2","2008-06-11",
"17579","벤은 나와 조금 달라요!","캐시 후프먼 지음;최정인 그림;신혜경 옮김","스콜라","2007","9788992010436","","7","","843","1","3","2008-06-11",
"17580","내 맘대로 할거야","양태석 글;이루다 그림","스콜라","2007","9788992010351","","7","","813.8","1","5","2008-06-11",
"17581","드래곤 라자=Dragon Raja","이영도 지음","황금가지","2007","9788982730573","","0","5","813.6","1","6","2008-06-11",
"17582","드래곤 라자=Dragon Raja","이영도 지음","황금가지","2007","9788982730535","","0","1","813.6","1","0","2008-06-11",
"17583","푸른 하늘 저편","알렉스 쉬어러 지음;김희수 옮김","화니북스","2003","9788995344446","","0","","843","1","0","2008-06-11",
"17584","기독교 인물 사상 사전","토니 레인 지음;박도웅;양정호 [공]옮김","홍성사","2007","9788936507510","","0","","231","1","1","2008-06-11",
"17585","(쇼퍼홀릭의 천국!)Hong Kong","김기만 지음","혜지원","2007","9788983794772","","1","","981.234","1","3","2008-06-11",
"17586","지치고 힘들 때 읽는 책","김인경 글;고성원 그림","혜문서관","2007","9788976700599","","0","","818","1","11","2008-06-11",
"17587","묵향","전동조 지음","스카이미디어","2007","9788992133142","9788992133005","0","9","813.6","1","17","2008-06-11",
"17588","묵향","전동조 지음","스카이미디어","2007","9788992133098","9788992133005","0","4","813.6","1","15","2008-06-11",
"17589","묵향","전동조 지음","스카이미디어","2007","9788992133081","9788992133005","0","3","813.6","1","15","2008-06-11",
"17590","묵향","전동조 지음","스카이미디어","2007","9788992133074","9788992133005","0","2","813.6","1","17","2008-06-11",
"17591","묵향","전동조 지음","스카이미디어","2007","9788992133067","9788992133005","0","1","813.6","1","19","2008-06-11",
"17592","제왕의 리더십","김기흥;박종기;신병주 [공]지음","휴머니스트 퍼블리싱 컴퍼니","2007","9788958621683","","0","","991.1","1","5","2008-06-11",
"17593","(살아있는)과학 교과서","홍준의...[등]지음;통합과학 대안교과서 편찬위원회 엮음","휴머니스트","2007","9788958620921","9788958620952","4","2","404","1","2","2008-06-11",
"17594","(살아있는)과학 교과서","홍준의...[등]지음;통합과학 대안교과서 편찬위원회 엮음","휴머니스트","2007","9788958620914","9788958620952","4","1","404","1","2","2008-06-11",
"17595","살아있는 세계사 교과서","전국역사교사모임 지음","휴머니스트","2007","9788958620709","9788958620723","0","","909","1","6","2008-06-11",
"17596","워킹홀리데이=Workingholiday","김우진 지음","책읽는사람들","2007","9788989701651","","0","","986.202","1","3","2008-06-11",
"17597","욕망에 관한 짧은 동화","리하르트 폰 폴크만-레안더 지음;송휘재 옮김","책씨","2006","9788992120029","","0","","853","1","4","2008-06-11",
"17598","인도에는 카레가 없다","이옥순 지음","책세상","2007","9788970136202","","0","","814.6","1","7","2008-06-11",
"17599","천사의 속삭임","기시 유시케 지음;권남희 옮김","창해","2007","9788979197563","","0","","833.6","1","2","2008-06-11",
"17600","한옥살림집을 짓다","김도경 지음","현암사","2006","9788932312545","","0","","610.911","1","2","2008-06-11",
"17601","액세서리＆소품","김소영 저","주부생활","2007","9788919203323","","1","","631.4","1","5","2008-06-11",
"17602","종이접기 작품나라","[종이나라 편집부 편]","종이나라","2006","9788976223975","9788976229915","0","5","634.9","1","22","2008-06-11",
"17603","종이접기 작품나라","[종이나라 편집부 편]","종이나라","2007","9788976223838","9788976229915","0","4","634.9","1","26","2008-06-11",
"17604","종이접기 작품나라","[종이나라 편집부 편]","종이나라","2006","9788976223210","9788976229915","0","3","634.9","1","24","2008-06-11",
"17605","종이접기 작품나라","[종이나라 편집부 편]","종이나라","2006","9788976223197","9788976229915","0","2","634.9","1","26","2008-06-11",
"17606","종이접기 작품나라","朝日勇 저","종이나라","2007","9788976222107","","0","1","634.9","1","32","2008-06-11",
"17607","종이접기 신발견","Kunihiko Kasahara 지음;[종이나라 편집부]역","종이나라","2007","9788976224606","9788976224583","0","2","634.9","1","11","2008-06-11",
"17608","종이접기 신발견","Kunihiko Kasahara 지음;[종이나라 편집부]역","종이나라","2007","9788976224606","9788976224583","0","1","634.9","1","6","2008-06-11",
"17609","마법의 책","한스 크루파 지음;전옥례 옮김","조화로운삶","2007","9788992378048","","0","","853","1","4","2008-06-11",
"17610","행복을 배달하는 서른아홉개의 겨자씨","노건이 지음","조선일보 생활미디어","2007","9788991055520","","0","","814.6","1","3","2008-06-11",
"17611","악녀는 남자를 쇼핑한다","김유정 지음","조선일보생활미디어","2006","9788991055506","","0","","818","1","4","2008-06-11",
"17612","뉴욕에 미치다=Mad for New york","김랑 지음","조선일보 생활미디어","2007","9788991055544","","1","","984.202","1","7","2008-06-11",
"17613","날아라, 마법의 양탄자","김지영...[등]지음;원유미;박지영...[공]그림","푸른책들","2007","9788957980996","","7","","813.8","1","5","2008-06-11",
"17614","분재 가꾸기","성범영 지음","김영사","2006","9788934918929","","1","","525.79","1","0","2008-06-11",
"17615","흰발생쥐, 핍","셜리 우즈 지음;브루스 존 우드 그림;이한음 옮김","푸른숲","2005","9788971844489","","4","","491.508","1","2","2008-06-11",
"17616","달팽이는 지가 집이다","서창우...[등]글;김용택 엮음","푸른숲","2007","9788971845936","","7","","811.8","1","15","2008-06-11",
"17617","내 주머니 속의 괴물","그라시엘라 몬테스 글;배상희 옮김;최정인 그림","푸른숲","2007","9788971845875","","7","","879.9","1","1","2008-06-11",
"17618","나보다 작은 형","임정진 지음;이웅기 그림","푸른숲주니어","2007","9788971845912","","7","","813.8","1","19","2008-06-11",
